최영미,오로지,한방울의 눈물이 맺히기까지<br>한방울의 눈물이 마르기 위해<br>필요한 건 오직 하나<br>바로 당신.<br>
제이미 딜러레,오직 그대만,많은 사람들은 나의 겉모습만을 알고 있지요<br>그것은 일을 하고 있는 동안의 내 모습을 보거나<br>또는 하루 일의 끝마무리를 하고 있는<br>모습만을 보는 것이죠<br>그러나 내게는 또 다른 면이 있지요<br>그것은 다른 사람들이 결코<br>볼 수 없는 나의 내면이지요<br>그것은 수많은 생각으로<br>가득 차 있는 부분이며<br>사랑을 감싸 안고 우정을<br>소중히 간직하고 있는 부분이며<br>말이 필요 없이 이해를 하는 부분이며<br>열망과 소망과 기원을 담고 있는 부분이죠<br>나의 내면은 밖으로는 결코 드러나지 않는<br>수많은 감정을 가지고 있지요<br>그러나 일생에 오직 한 번<br>나는 지금 어떤 이를 절대적으로<br>신뢰하며 그사람을 완전히 이해하며<br>관심을 기울이고 있지요<br>나는 그 사람이 내마음 속으로 들어 오도록 하여<br>나를 가능한 한 자연스러우면서도 적나라하게<br>나의 전부를 보도록 하는 것이<br>아무렇지도 않게 느껴집니다<br>나는 내 자신을 그대에게 바쳤고<br>다른 누구에게도 이제껏 결코<br>얘기한 적이 없는 것을<br>그대에게 얘기 하였습니다<br>그대는 마치 상처 입은 한 마리 새처럼<br>두려움에 떨고 있는<br>내 모습을 본 유일한 사람이며<br>또한 그대는 내가 아주 기분이 들떠서<br>마치 날아올라 갈 듯한 기분을 느낄때<br>언제나 함께 있고 싶은 오직 한 사람이에요<br>나는 그대에게 나의 비밀을 털어놓고<br>그대도 이제는 나에게 그대의 비밀을 털어놓을 수 있지요<br>함께 나누는 것<br>특별한 것을 이렇게 함께 나누는 것이야말로<br>바로 내가 이제껏 살아오면서 깨달은<br>가장 좋은 것들 중의 하나랍니다
백학기,오랜만에 쓴 편지,"<br>많은 날들이 지나갔다, 라고 쓴 뒤 창 밖을 본다<br>철새들이 날아간 하늘 밖 풍경은 구름떼들이 모여 있다<br>창 곁으로 다가가 구름의 얼굴, 가슴을 들여다본다<br>그곳에도 사람들이 살다 간 흔적들이 묻어 있어 따뜻하다<br>오랜만에 쓴 편지 속으로 걸어 들어가 내가 편지가 된다<br>편지를 부치러 오는 사람들이 없는 거리의 우체통 속으로<br>많은 날들이 또 구름떼처럼 지나간다<br>"
이재무,온다던 사람 오지 않았다,"<br>온다던 사람 오지 않았다, 밤 열차<br>빈 가슴에 흙바람을 불어놓고<br>종착역 목포를 향해 말을 달렸다<br>서산(西山) 삭정개비 끝에서<br>그믐달은 꾸벅꾸벅 졸고 있었고<br>주먹의 불빛조차 잠이 들었다<br>주머니 속에서<br>때묻은 동전이 울고 있었고<br>발끝에 돌팍이 울고 있었다<br>온다던 사람은<br>다음날도 그 다음날도 오지 않았고<br>내 마음의 산비탈에 핀<br>머루는 퉁퉁 젖이 불고 있었다<br>"
김옥림,온전한 사랑,"하나를 주어도<br>열을 주어도<br>아니,그 모두를 다 주어도<br>결코 아깝지 않은 것은<br>그대는 사랑이기 때문입니다<br>그 사랑엔 향기가 있고<br>소망이 있고 미래가 있습니다<br>나는 그 사랑으로<br>눈물겨운,아름다움을 꿈꾸는데<br>그 무엇이 아깝고 두렵겠습니까<br>그대가 있어 나는 눈부십니다<br>그대로 인해<br>사랑하는 법을 배우고<br>그 사랑으로 내일을 바라봅니다<br>그러기에 나의 그 모두를 다 주어도<br>결코 아깝지 않은 것은<br>그대는 온전한 사랑이기 때문입니다"
허영자,완행열차,<br>급행열차를 놓친 것은 잘된 일이다<br>조그만 간이역의 늙은 역무원<br>바람에 흔들리는 노오란 들국화<br>애틋이 숨어 있는 쓸쓸한 아름다움<br>하마터면 나 모를 뻔하였지<br>완행열차를 탄 것은 잘된 일이다<br>서러운 종착역은 어둠에 젖어<br>거기 항시 기다리고 있거니<br>천천히 아주 천천히<br>누비듯이 혹은 홈질하듯이<br>서두름 없는 인생의 기쁨<br>하마터면 나 모를 뻔하였지<br>
조병화,외로운 영혼의 섬,"<br>내 마음 깊은 곳엔<br>나만이 찾아갈 수 있는 외로운 영혼의 섬이 하나 있어<br>쓸쓸할 땐 슬며시 그곳으로 숨어 버립니다.<br>내 마음 가져간 곳엔<br>나만이 소리없이 울 수 있는 외로운 영혼의 섬이 하나 있어<br>고독할 땐 슬며시 그곳으로 숨어 버립니다.<br>아, 이렇게 내 마음 숨은 곳엔<br>나만이 마음을 둘 수 있는 외로운 영혼의 섬이 하나 있어<br>만사가 싫어 질 땐 슬며시 그곳으로 숨어 버립니다.<br>내 마음 보이지 않는<br>나만이 숨을 수 있는 외로운 영혼의 섬이 하나 있어<br>쓸쓸하고 쓸쓸할 땐 슬며시 그곳으로 숨어 버립니다.<br>"
정우경,외사랑,"<br>내 그리움을 표현해줄<br>마땅한 언어 하나 찾지 못한 채<br>서정의 글밭에 서성이다가<br>사람 외딴 어느 시골 버스 정류장 앞<br>먼지 쌓인 책방 언저리 한구석에<br>어쩌다 만난 무명시인의<br>슬픈 낙서 한 소절<br>그래, 사랑한 날보다 더 많은<br>나의 이 외쪽 그리움을<br>사랑해서 아파오는 이 마음 가득<br>꼭꼭 접어두고 살아야 할 테지<br>너의 생각을 하면<br>한쪽 가슴에 휭하니 찬바람이 돌고<br>이토록 저리게 아파오는 건<br>사랑한 날보다 더 많은<br>나의 외쪽 그리움 때문인 게다<br>외사랑을 닮아서<br>외쪽인 그리움."
장창영,외투,"<br>낯선 외로움까지<br>깊이 감싸주는<br>한 벌의 외투이고 싶다.<br>한켠에 구겨져 있다가도<br>그대가 나를 찾을 때<br>스스럼없이 그대 곁으로 다가설 수 있어<br>더없이 행복한,<br>내내 익혀온 그대의 체온<br>가슴 속속들이 묻어 두었다가<br>그대에게 풀어 건네느라<br>혼자 웃음 지으며 흐뭇해지는<br>조금은 허름하고 얼룩도 졌지만<br>마음 내킬 때면 언제나<br>쉽게 들쳐 입고 나설 수 있는<br>이야기 나누기 편한 오랜 친구처럼<br>항상 함께 할 수는 없지만<br>곁에서 머무르다<br>누군가의 숨결이 그리울 때<br>안아내는 넉넉한 공간이 되어<br>세상의 가장 깊은 고독과<br>그대만의 넘칠 듯한 환희까지도<br>가만 아우를 수 있는<br>따뜻한 그대만의 공간이 되고 싶다<br>온전한 그대만의 사랑이 되고 싶다."
백창우,우리들의 가장 어두운 자리에,<br>꽃 하나 심자<br>꽃 하나 심자<br>우리들의 가장 순결한 자리에<br>붉게 피어날 꽃 하나 심자<br>바람 하나 심자<br>바람 하나 심자<br>우리들의 가장 슬픈 자리에<br>맑게 불어올 바람 하나 심자<br>첫 아침 도랑물에 두 손을 씻고<br>닫힌 마음의 빗장을 열고<br>아직 무엇 하나 이뤄본 일 없는 가슴에<br>별 하나 심자<br>별 하나 심자<br>우리들의 가장 어두운 자리에<br>하얗게 반짝일 별 하나 심자<br>해 하나 심자<br>해 하나 심자<br>우리들의 가장 추운 자리에<br>뜨겁게 떠오를 해 하나 심자
김재진,우리가 사랑이라 부르는,"<br>내 마음속에 들어와 있는<br>당신을 내보내기 위해 힘들어했습니다<br>당신이 내 마음속에서 나가는 날<br>나는 드디어 평온을 찾았습니다<br>풍랑 뒤의 바다가 고요해지듯<br>내 삶의 물결 또한 고요해졌습니다<br>더 이상 내 마음 흔들릴 일 없습니다<br>우리가 흔히 사랑이라 부르는<br>이유 없는 격정에 대해 생각합니다<br>격정은 결코 사랑이 아닙니다<br>나는 단지,<br>삶의 한순간을 관통하는<br>총탄 같은 격정에 다친 적 있을 뿐입니다"
문정희,우리들 마음속에,<br>빛은 해에게서만 오는 것이 아니었다.<br>지금이라도<br>그대 손을 잡으면<br>거기 따뜻한 체온이 있듯<br>우리들 마음속에 살아 있는<br>사랑의 빛을 나는 안다.<br>마음속에 하늘이 있고<br>마음속에 해보다 더 눈부시고 따스한<br>사랑이 있어<br>어둡고 추운 골목에는<br>밤마다 어김없이 등불이 피어난다.<br>누군가는 세상은 추운 곳이라고 말하지만<br>또 누군가는<br>세상은 사막처럼 끝이 없는 곳이라고<br>말하지만<br>무거운 바위 틈에서도 풀꽃이 피고<br>얼음장을 뚫고도 맑은 물이 흐르듯<br>그늘진 거리에 피어나는<br>사랑의 빛을 보라<br>거치른 산등성이를 어루만지는<br>따스한 손길을 보라<br>우리 마음속에 들어 있는 하늘<br>해보다 눈부시고<br>따스한 빛이 아니면<br>어두운 밤에<br>누가 저 등불을 켜는 것이며<br>세상에 봄을 가져다주리.
작자 미상,우리의 아름다움입니다,<br>기대한 만큼 채워지지 않는다고 초조해하지 마십시오<br>믿음과 희망을 갖고 최선을 다한 거기까지가<br>우리의 한계이고 우리의 아름다움입니다<br>누군가를 사랑하면서 더 사랑하지 못한다고<br>애태우지 마십시오<br>마음을 다해 사랑한 거기까지가 우리의 한계이고<br>그것이 우리의 아름다움입니다<br>지금 슬픔에 젖어 있다면 더 많은 눈물을 흘리지 못한다고<br>자신을 탓하지 마십시오<br>우리가 흘린 눈물 거기까지가 우리의 한계이고<br>그것이 우리의 아름다움입니다<br>빨리 달리지 못한다고 내 발걸음을 아쉬워하지 마십시오<br>내모습 그대로 최선을 다해 걷는 거기까지가<br>우리의 한계이고 그것이 우리의 아름다움입니다<br>세상의 모든 꽃과 잎은 더 아름답게 피지 못한다고<br>안달하지 않습니다<br>자기 이름으로 피어난 거기까지가<br>꽃과 잎의 한계이고 그것이 최상의 아름다움입니다
정우경,우리 서로에게,<br>그대의 신이 나와 다르고<br>나의 신이 그대의 그것과 달라도<br>설령 우리 서로에게<br>신이 없다 할지라도 신은 분명 날 사랑하십니다<br>그대와 나를 서로 만나게 하셨으므로......<br><br>
서정태,우리,<br>내가 널 사랑하고<br>네가 날 사랑하기까지<br>우리 얼마나 힘들었니.<br>우리 사랑<br>영원히 빛나는 태양처럼<br>내가 죽고 네가 죽는 날까지<br>우리 서로 사랑하는 거야.<br>우리 이젠 둘보단 하나가<br>서로에게 기쁨이란 걸 알잖아.<br>내가 널 생각할 때<br>너도 날 생각하며<br>서로가 서로를 위로해주는<br>사이가 되어버린 우리<br>우리 이젠<br>잠시 좋아했다 헤어지는<br>그런 사랑은 하지 말자.<br>우리도 남들처럼<br>하나가 되는거야.<br>영원히 그렇게......
카렌 케이시,우리는 누군가에게 소중한 사람입니다,<br>누군가가 우리에게<br>고개를 한번 끄덕여주는 것만으로도<br>우리는 미소를 지을 수 있고<br>또 언젠가 실패했던 일에<br>다시 도전해 볼 수도 있는 용기를 얻게 되듯이<br>소중한 누군가가<br>우리 마음 한 구석에 자리잡고 있을 때<br>우리는 그 어느 때보다<br>밝게 빛나며<br>활기를 띠고<br>자신의 일을 쉽게 성취해 나갈 수 있습니다<br>우리는 누구나 소중한 사람을 필요로 합니다<br>또한 우리들 스스로도<br>우리가 같은 길을 가고 있는 소중한 사람이라는 걸<br>잊어서는 안 되겠지요<br>우리는 누군가에게<br>소중한 사람이라는 걸 알고 있을 때<br>우리는 어떤 일에서도<br>두려움을 극복해 낼 수 있듯이<br>어느 날 갑작스럽게 찾아든 외로움은<br>우리가 누군가에게 사랑을 느낄 때 사라지게 됩니다
정우경,우리는,<br>내 마음은 종이배<br>바다는 우체통<br>자꾸만 자꾸만 흔들어대는<br>그대는 파도<br>내 마음은 구름<br>하늘은 우체통<br>자꾸만 자꾸만 흔들어대는<br>그대는 바람.
김영재,우리의 사랑,"<br>이젠 잠들어서는 안된다<br>우리의 사랑<br>다시 물로 만나<br>나는 너에게로<br>너는 나에게로<br>하나가 되나니<br>저 작은 풀씨조차<br>떨어져 누운 자리 지키며<br>얼었던 땅을 뚫고<br>잎을 피우나니<br>바람과 추위가 얼리고 간 사랑<br>사람들은 돌아서서 불빛 속으로 떠나고<br>우리의 사랑 얼음으로 남아<br>긴 밤을 떨고 있었나니<br>너와 나의 가슴에 얼지 못한 피<br>목마른 그리움,<br>이젠 잠들어서는 안된다<br>우리의 사랑<br>다시 물이 되어<br>나는 너에게로<br>너는 나에게로"
로런드 호스킨스 주니어,우리 사랑에는 끝이 없음을,<br>지금까지 나는<br>그대를 너무나 사랑해 왔지요<br>그래도 내일 아침이 밝으면<br>그대 향한 내 사랑은 계속 자랄 것입니다<br>더욱 찬란하게<br>더욱 강하게<br>더욱 깊게<br>그리고 전보다 더욱<br>온화하면서도 아름답게<br>여전히 새날은 올 것이며<br>같은 기적은 계속 일어날 것입니다<br>우리 사랑에는 끝이 없음을<br>믿고 있답니다
강은교,우리가 물이 되어,"<br>우리가 물이 되어 만난다면<br>가문 어느 집에선들 좋아하지 않으랴.<br>우리가 키 큰 나무와 함께 서서<br>우르르 우르르 비 오는 소리로 흐른다면.<br>흐르고 흘러서 저물녘엔<br>저 혼자 깊어지는 강물에 누워<br>죽은 나무뿌리를 적시기도 한다면,<br>아아, 아직 처녀인<br>부끄러운 바다에 닿는다면.<br>그러나 지금 우리는<br>불로 만나려 한다.<br>벌써 숯이 된 뼈 하나가<br>세상에 불타는 것들을 쓰다듬고 있나니<br>만리 밖에서 기다리는 그대여<br>저 불 지난 뒤에<br>흐르는 물로 만나자.<br>푸시시 푸시시 불 꺼지는 소리로 말하면서<br>올 때는 인적 그친<br>넓고 깨끗한 하늘로 오라."
이문재,우리 살던 옛집 지붕,<br>마지막으로 내가 떠나오면서부터 그 집은 빈집이 되었지만<br>강이 그리울 때 바다가 보고 싶을 때마다<br>강이나 바다의 높이로 그 옛집 푸른 지붕은 역시 반짝여 주곤 했다<br>가령 내가 어떤 힘으로 버림받고<br>버림받음으로 해서 아니다 아니다<br>이러는 게 아니었다 울고 있을 때<br>나는 빈집을 흘러나오는 음악 같은<br>기억을 기억하고 있다<br>우리 살던 옛집 지붕에는<br>우리가 울면서 이름붙여 준 울음 우는<br>별로 가득하고<br>땅에 묻어주고 싶었던 하늘<br>우리 살던 옛집 지붕 근처까지<br>올라온 나무들은 바람이 불면<br>무거워진 나뭇잎을 흔들며 기뻐하고<br>우리들이 보는 앞에서 그해의 나이테를<br>아주 둥글게 그렸었다<br>우리 살던 옛집 지붕 위를 흘러<br>지나가는 별의 강줄기는<br>오늘밤이 지나면 어디로 이어지는지<br>그 집에서는 죽을 수 없었다<br>그 아름다운 천정을 바라보며 죽을 수 없었다<br>우리는 코피가 흐르도록 사랑하고<br>코피가 멈출 때까지 사랑하였다<br>바다가 아주 멀리 있었으므로<br>바다 쪽 그 집 벽을 허물어 바다를 쌓았고<br>강이 멀리 흘러나갔으므로<br>우리의 살을 베어내 나뭇잎처럼<br>강의 환한 입구로 띄우던 시절<br>별의 강줄기 별의<br>어두운 바다로 흘러가 사라지는 새벽<br>그 시절은 내가 죽어<br>어떤 전생으로 떠돌 것인가<br>알 수 없다<br>내가 마지막으로 그 집을 떠나면서<br>문에다 박은 커다란 못이 자라나<br>집 주위의 나무들을 못박고<br>하늘의 별에다 못질을 하고<br>내 살던 옛집을 생각할 때마다<br>그 집과 나는 서로 허물어지는지도 모른다 조금씩<br>조금씩 나는 죽음 쪽으로 허물어지고<br>나는 사랑 쪽에서 무너져 나오고<br>알 수 없다<br>내가 바다나 강물을 내려다보며 죽어도<br>어느 밝은 별에서 밧줄 같은 손이<br>내려와 나를 번쩍<br>번쩍 들어올릴는지
제임스,우정은 가장 위대한 사랑,<br>우정은 우리의 슬픔을 가라앉히고<br>우리의 분노를 식혀주고<br>우리의 억압을 풀어주고<br>우리의 재난을 구해 주고<br>우리의 생각을 의논해 주고<br>우리의 명상을 일깨워 준다.<br>친구가 그대 보다도 더 명예롭게 되고<br>더 명성을 얻게 되고<br>더 재능있고 학식있다는 말을 들을 수 있도록<br>진심으로 노력할 수 있는 것이<br>가장 참된 우정의 표시라고 할 수 있는 것이다.<br>우리가 더 많이 사랑할수록<br>우리는 더욱 더 훌륭해진다.<br>우리의 우정이 깊어 갈수록<br>신은 더욱 우리를 사랑하신다.<br>당신은 우정으로써<br>가장 위대한 사랑과 가장 위대한 가치와<br>가장 기탄 없는 대화와<br>가장 참된 진심을 모두 나타낼 수 있다<br>그리고 용감한 남녀들만이 할 수 있는<br>가장 위대한 마음의 결속을 나타낼 수 있다.
A. 까뮈,우정,<br>앞서 가지 말아요<br>뒤따르지 않을래요<br>뒤쫓지도 마세요<br>앞서지도 않을 테니까요<br>나란히 나란히 걸어요<br>우린 그냥 친구니까요<br>
김수미,우정,<br>따뜻한 마음을 서로 나눌 수 있는<br>좋은 친구를 사귀는 것은<br>대단히 어려운 일이다.<br>행복을 함께 나눌 수 있는<br>친구는 많지만<br>기꺼이 고통을 서로 분담할 수 있는<br>친구는 얼마 되지 않는다.<br>서로 주고받는<br>친구의 편지를 통해<br>행복과 고민을 더불어 나누면<br>황무지는 점차 사라지고<br>우정의 토양은<br>더욱 비옥하게 변하면서<br>수많은 꽃과 나무들이 자라나게 된다.<br>우정은 어떤 때에는<br>지진에도 흔들리지 않는<br>거대한 성처럼 견고하지만<br>어떤 때에는<br>모래밭에 쌓은 성처럼<br>몹시 상처받기 쉬워서<br>작은 파도에도 쉽사리 허물어지게 된다.<br>깊은 우정을 지킬 수 있는 힘은<br>굳은 믿음에서 비롯된다.
마종기,우화의 강 1,"<br>사람이 사람을 만나 서로 좋아하면<br>두 사람 사이에 물길이 튼다.<br>한쪽이 슬퍼지면 친구도 가슴이 메이고<br>기뻐서 출렁거리면 그 물살은 밝게 빛나서<br>친구의 웃음 소리가 강물의 끝에서도 들린다.<br>처음 열린 물길은 짧고 어색해서<br>서로 물을 보내고 자주 섞여야겠지만<br>한세상 유장한 정성의 물길이 흔할 수야 없겠지.<br>넘치지도 마르지도 않는 수려한 강물이 흔할 수야 없겠지.<br>긴말 전하지 않아도 미리 물살로 알아듣고<br>몇 해쯤 만나지 못해도 밤잠이 어렵지 않은 강,<br>아무려면 큰 강이 아무 의미도 없이 흐르고 있으랴.<br>세상에서 사람을 만나 오래 좋아하는 것이<br>죽고 사는 일처럼 쉽고 가벼울 수 있으랴.<br>큰 강의 시작과 끝은 어차피 알 수 없는 일이지만<br>물길을 항상 맑게 고집하는 사람과 친하고 싶다.<br>내 혼이 잠잘 때 그대가 나를 지켜보아주고<br>그대를 생각할 때면 언제나 싱싱한 강물이 보이는<br>시원하고 고운 사람을 친하고 싶다."
이수익,우울한 샹송,"<br>우체국에 가면<br>잃어버린 사랑을 찾을 수 있을까<br>그곳에서 발견한 내 사랑의<br>풀잎 되어 젖어 있는<br>비애를<br>지금은 혼미하여 내가 찾는다면<br>사랑은 또 처음의 의상으로<br>돌아올까<br>우체국에 오는 사람들은<br>가슴에 꽃을 달고 오는데<br>그 꽃들은 바람에<br>얼굴이 터져 웃고 있는데<br>어쩌면 나도 웃고 싶은 것일까<br>얼굴을 다치면서라도 소리내어<br>나도 웃고 싶은 것일까<br>사람들은<br>그리움에 가득 담은 편지 위에<br>애정의 핀을 꽂고 돌아들 간다<br>그때 그들 머리 위에서는<br>꽃불처럼 밝은 빛이 잠시<br>어리는데<br>그것은 저려오는 내 발등 위에<br>행복에 찬 글씨를 써서 보이는데<br>나는 자꾸만 어두워져서<br>읽질 못하고,<br>우체국에 가면<br>잃어버린 사랑을 찾을 수 있을까<br>그곳에서 발견한 내 사랑의<br>기진한 발걸음이 다시<br>도어를 노크<br>하면,<br>그때 나는 어떤 미소를 띠어<br>돌아온 사랑을 맞이할까"
정우경,우연히,<br>어두컴컴한 극장 안에서<br>우연히<br>앞자리에 앉은 너를 볼 수 있을지도<br>신호등에 걸린 횡단보도 앞에서<br>우연히<br>길을 건너는 너를 볼 수 있을지도<br>커피향 가득한 카페 안에서<br>우연히<br>시계를 들여다보는 너를 볼 수 있을지도<br>사람들 틈에 끼여 지하철을 내리면서<br>우연히<br>바쁘게 타는 너를 볼 수 있을지도<br>그렇게 어쩌다가<br>우연히<br>한 번쯤은 너를 볼 수 있을지도.
허영자,운명,<br>사랑한다!<br>이런 말이<br>이제 우리에겐 필요 없다<br>절 사랑하세요?<br>이런 물음이<br>이제 우리에겐 필요 없다<br>이미<br>그대는<br>나의 운명이니까<br>이미<br>나도<br>그대의 운명이니까<br><br>
이성복,울음,"<br>때로는 울고 싶습니다 그러나 어떻게 우는지 잊었습니다<br>내 팔은 울고 싶어합니다 내 어깨는 울고 싶어합니다<br>하루 종일 빠져 나오지 못한 슬픔 하나 덜컥거립니다<br>한사코 그 슬픔을 밀어내려 애쓰지만 이내 포기하고 맙니다<br>그 슬픔이 당신 자신이라면 나는 또 무엇을 밀어내야 할까요<br>내게서 당신이 떠나가는 날, 나는 처음 울 수 있을 것 같습니다<br>"
이가림,유리창에 이마를 대고,<br>유리창에 이마를 대고<br>모래알 같은 이름 하나 불러본다<br>기어이 끊어낼 수 없는 죄의 탯줄을<br>깊은 땅에 묻고 돌아선 날의<br>막막한 벌판 끝에 열리는 밤<br>내가 일천 번도 더 입맞춘 별이 있음을<br>이 지상의 사람들은 모르리라<br>날마다 잃었다가 되찾는 눈동자<br>먼 부재의(不在)의 저편에서 오는 빛이기에<br>끝내 아무도 볼 수 없으리라<br>어디서 이 투명한 이슬은 오는가<br>얼굴을 가리우는 차가운 입김<br>유리창에 이마를 대고<br>물방울 같은 이름 하나 불러본다
곽재구,은행나무,<br>너의 노오란 우산깃 아래 서 있으면<br>아름다움이 세상을 덮으리라던<br>늙은 러시아 문호의 눈망울이 생각난다<br>맑은 바람결에 너는 짐짓<br>네 빛나는 눈썹 두어 개를 떨구기도 하고<br>누군가 깊게 사랑해 온 사람들을 위해<br>보도 위에 아름다운 연서를 쓰기도 한다<br>신비로워라 잎사귀마다 적힌<br>누군가의 옛추억들 읽어 가고 있노라면<br>사랑은 우리들의 가슴마저 금빛 추억의 물이 들게 한다<br>아무도 이 거리에서 다시 절망을 노래할 수 없다<br>벗은 가지 위 위태하게 곡예를 하는 도롱이집 몇 개<br>때로는 세상을 잘못 읽은 누군가가<br>자기 몫의 도롱이집을 가지 끝에 걸고<br>다시 이 땅 위에 불법으로 들어선다 해도<br>수천만 황인족의 얼굴 같은 너의<br>노오란 우산깃 아래 서 있으면<br>희망 또한 불타는 형상으로 우리 가슴에 적힐 것이다
N. 다니엘,의심하지 말아요,<br>그대를 생각하면<br>사랑스런 마음이 다시 솟구쳐요<br>아마 그대는 상상도 못할 거예요<br>내가 얼마나 그대를 그리워하는지를<br>지금 이 순간 내가 간절히 바라는 것은<br>그대의 손을 잡고 말하는 거예요<br>그대를 얼마나 사랑하는지<br>나의 삶이 얼마나 그대를 원하고 있는지를요<br>부탁이에요<br>그대에 대한 나의 사랑을<br>의심하지 마세요<br>나의 사랑은 지금도<br>우리가 처음 만나 사랑을 나누기 시작하던<br>그날처럼 진실하니까요
작자 미상,이런 사람이면 좋겠습니다,"<br>찬란하게 빛나는 영롱한 빛깔로 수놓아져<br>아주 특별한 손님이 와야 한 번 꺼내놓는<br>장식장의 그릇보다 모양새가 그리 곱지 않아<br>눈에 잘 띄지 않지만<br>언제든지 맘 편하게 쓸 수 있고<br>허전한 집안 구석에 들꽃을 한아름 꺾어<br>풍성히 꽂아두면 어울릴 만한<br>질박한 항아리 같았으면 좋겠습니다.<br>꾸미지 않아 아름다운 사람<br>모르는 것을 모른다고 말할 수 있는 솔직함과<br>아는 것은 애써 아는 척하지 않고도<br>자신의 지식을 나눌 수 있는<br>겸손함과 지혜가 있으면 좋겠습니다.<br>돋보이려 애쓰지 않아도<br>그의 있는 모습 그대로<br>아름답게 비치는 거울이면 좋겠습니다.<br>자신이 가지고 있는 아름다움과<br>남에게 있는 소중한 것을<br>아름답게 볼 줄 아는 선한 눈을 가지고<br>자신의 부족함을 발견할 때<br>겸허하게 받아들일 줄 아는 열려진 마음과,<br>남이 나를 알아주지 않을 때<br>화를 내거나 과장해 보이지 않는<br>온유함이 있었으면 좋겠습니다.<br>영특함으로 자신의 유익을 헤아려<br>손해보지 않으려는 이기적인 마음보다<br>약간의 손해를 감수하고서라도<br>남의 행복을 기뻐할 줄 아는<br>넉넉한 마음이면 좋겠습니다.<br>삶의 지혜가 무엇인지 바로 알고<br>잔꾀를 부리지 않으며<br>한번쯤, 나 아닌<br>다른 사람의 입장에서 생각할 줄 아는<br>깊은 배려가 있는 사람이면 좋겠습니다.<br>내 자신의 평안을 위해<br>이웃을 이용하지 않으며<br>다가오는 크고 작은 고난을<br>기꺼운 마음으로 받아들일 줄 아는<br>가난한 마음을 가진 사람이면 좋겠습니다.<br>오해와 이해 사이에서<br>적당한 중재를 할 수 있더라도<br>목소리를 드높이지 않고<br>잠깐동안의 억울함과 쓰라림을<br>묵묵히 견뎌내는 인내심을 가지고<br>진실의 목소리를 낼 수 있었으면 좋겠습니다.<br>꾸며진 미소와 외모보다는<br>진실된 마음과 생각으로<br>자신을 정갈하게 다듬을 줄 아는<br>지혜를 쌓으며,<br>가진 것이 적어도 나눠주는 기쁨을 맛보며<br>행복해할 줄 아는<br>소박한 마음을 가진 사람이면 좋겠습니다."
문영,이제 사랑이 보이기 시작했어요,처음 그대를 보았을 땐 외모를 보았습니다.<br>두 번 그대를 보았을 땐 성격을 보았습니다.<br>세 번 그대를 보았을 땐 마음을 보았습니다.<br>지금 제 앞에 서 있는 그대에게서<br>이제 사랑이라는 것을 보게 됩니다.
권나현,이렇게 사랑하기를,<br>눈이 예쁜 것보다<br>눈빛이 빛나는 것을 보게 하시고<br>코가 예쁜 것보다<br>편안한 숨소리를 느끼게 하시고<br>입이 예쁜 것보다<br>자연스러운 미소를 아름답게 느끼게 하시고<br>손이 예쁜 것보다<br>배려하는 손길을 느끼게 하소서<br>이로써 사랑하게 하소서<br>그 사랑 빛나게 하소서
정진하,이 세상에서 가장 아름다운 사람은,<br>이 세상에서 가장 슬픈 사람은<br>사랑을 모르는 인간입니다<br>사랑을 모르는 사람은<br>사막에서 자라는 선인장과 같이<br>가시로 남을 아프게 하기 때문입니다<br>이 세상에서 가장 행복한 사람은<br>사랑에 빠진 사람입니다<br>세상을 가장 아름다운 눈으로 응시하기에<br>자신도 가장 아름다운 시각으로<br>세상을 바라볼 수 있기 때문입니다<br>이 세상에서 가장 불쌍한 인간은<br>꿈을 잃어버린 사람입니다<br>현실의 가난한 밥 한 그릇에 만족하며<br>더 이상을 꿈꿀 수 없는 낙오자가 되기 때문입니다<br>이 세상에서 더욱 더 아름다운 사람은<br>잃어버린 꿈을 찾아주는 사람입니다<br>한 세상 살면서 꿈의 동지를 만나<br>시린 어깨를 부비며<br>꿈의 그릇을 키워가는 사람입니다
피천득,이 순간,<br>이 순간 내가<br>별들을 쳐다본다는 것은<br>그 얼마나 화려한 사실인가<br>오래지 않아<br>내 귀가 흙이 된다 하더라도<br>이 순간 내가<br>제9교향곡을 듣는다는 것은<br>그 얼마나 찬란한 사실인가<br>그들이 나를 잊고<br>내 기억 속에서 그들이 없어진다 하더라도<br>이 순간 내가<br>친구들과 웃고 이야기한다는 것은<br>그 얼마나 즐거운 사실인가<br>두뇌가 기능을 멈추고<br>내 손이 썩어가는 때가 오더라도<br>이 순간 내가<br>마음 내키는 대로 글을 쓰고 있다는 것은<br>허무도 어찌하지 못할 사실이다.
